id_localidad,nombre,partido,municipio,codigo_postal,latitud,longitud
27817,"COLONIA EL SAUZAL",PUELEN,"COLONIA 25 DE MAYO",8201,-37.7094670,-67.7423890
7157,"COLONIA EL TIGRE",RANCUL,,6385,,
6964,"COLONIA ESPAÑA",HUCAL,,8206,,
6876,"COLONIA ESPIGA DE ORO",CONHELO,,6313,,
7205,"COLONIA FERRARO",TOAY,,6303,,
7126,"COLONIA GIUSTI","QUEMU QUEMU",,6331,,
7115,"COLONIA GOBERNADOR AYALA",PUELEN,,8307,,
6692,"COLONIA GUIBURG N 2",ATREUCO,,6305,,
6965,"COLONIA HELVECIA",HUCAL,,8206,,
7127,"COLONIA LA ABUNDANCIA","QUEMU QUEMU",,6333,,
7246,"COLONIA LA AMARGA",UTRACAN,,6325,,
7090,"COLONIA LA CARLOTA",MARACO,,6315,,
18555,"COLONIA LA CHISPA",GUATRACHE,,6309,,
6934,"COLONIA LA ESPERANZA",GUATRACHE,,6311,,
18671,"COLONIA LA GAVIOTA",CAPITAL,,6354,,
6768,"COLONIA LA INDIA",CATRILO,,6352,,
7158,"COLONIA LA MARGARITA",RANCUL,,6214,,
7247,"COLONIA LA MUTUA",UTRACAN,,8214,,
6693,"COLONIA LA ORACION",ATREUCO,,6307,,
6817,"COLONIA LA PASTORIL",CHALILEO,"SANTA ISABEL",6323,-36.2331340,-66.9422905
6877,"COLONIA LA PAZ",CONHELO,,6313,,
7128,"COLONIA LA SARA","QUEMU QUEMU",,6333,,
6744,"COLONIA LAGOS",CAPITAL,,6300,,
6834,"COLONIA LAS MERCEDES",CHAPALEUFU,,6221,,
7159,"COLONIA LAS PIEDRITAS",RANCUL,,6385,,
18518,"COLONIA LAS TRES PIEDRAS",HUCAL,,8204,,
18557,"COLONIA LAS VIZCACHERAS",GUATRACHE,,6309,,
7248,"COLONIA LIA Y ALLENDE",UTRACAN,,8200,,
18385,"COLONIA LOS PIOJOS",PUELEN,,8201,,
18558,"COLONIA LOS TOROS",GUATRACHE,,6311,-37.5753793,-63.5491131
6935,"COLONIA LUNA",GUATRACHE,,6311,,
6694,"COLONIA MARIA LUISA",ATREUCO,,6301,,
7249,"COLONIA MEDANO COLORADO",UTRACAN,,8214,,
7232,"COLONIA MIGLIORI",TRENEL,,6367,,
7250,"COLONIA MINISTRO LOBOS",UTRACAN,,6325,,
7206,"COLONIA RAMON QUINTAS",TOAY,,6303,,
7207,"COLONIA ROCA",TOAY,,6303,,
7160,"COLONIA SAN BASILIO",RANCUL,,6214,,
6878,"COLONIA SAN FELIPE",CONHELO,,6313,,
